TweetId	TweetTimeStamp	TweetText
432376028288139266	2014-02-08 20:50:52	Snow family #snowpocalypse http://t.co/cn5CTIo1tN
432376727185420288	2014-02-08 20:53:39	The ice is super thick! #oregon #wilsonville #snowpocalypse #snomg http://t.co/DhdZ9W6Ydn
432377131276840960	2014-02-08 20:55:15	I'm soooo bored. #snowpocalypse
432377791426736128	2014-02-08 20:57:53	Snow killed the show so tonight @itsTOPE & I recorded a special Dilla Snowpocalypse episode of Crate Diggers. All Dilla vinyl. Coming so
432377887790874625	2014-02-08 20:58:16	RT @verbz: Snow killed the show so tonight @itsTOPE & I recorded a special Dilla Snowpocalypse episode of Crate Diggers. All Dilla vinyl
432378569642094592	2014-02-08 21:00:58	RT @akaffen: So, the #WorstDayOfTheYearRide is cancelled because it's the worst day of the year? http://t.co/MSHPIYr9HC #PDX #snowpocalypse
432378658221596672	2014-02-08 21:01:19	Kidnapped by boyfriends family. Completely iced in. Guess I won't be going to work tomorrow. #oops #snowpocalypse
432378982240354304	2014-02-08 21:02:37	Snowpocalypse = pie. Strawberry rhubarb ftw! #foodporn #winterfoodstorm #snowpocalypse http://t.co/sm9QEQsC6I
432378993346904064	2014-02-08 21:02:39	Photo: Snowpocalypse = pie. Strawberry rhubarb ftw! #foodporn #winterfoodstorm #snowpocalypse http://t.co/4KJ3Hk4QQy
432379057137664002	2014-02-08 21:02:55	RT @serenaschwartz_: cabin fever #snowpocalypse
432380136793456640	2014-02-08 21:07:12	RT @EthanPDX: @PDXParksandRec Fernhill was off the hook today. #sledding ##snowpocalypse http://t.co/Mm4M24mE2q
432380867722641409	2014-02-08 21:10:06	RT @kochkari: Photo: Snowpocalypse = pie. Strawberry rhubarb ftw! #foodporn #winterfoodstorm #snowpocalypse http://t.co/4KJ3Hk4QQy
432380868360167424	2014-02-08 21:10:06	RT @kochkari: Snowpocalypse = pie. Strawberry rhubarb ftw! #foodporn #winterfoodstorm #snowpocalypse http://t.co/sm9QEQsC6I
432380974056218624	2014-02-08 21:10:32	The nerdiest thing ever uttered, â€œItâ€™s like weâ€™re on Hoth with no Tuantauns!â€ - a couple walking in the Portland Snowpocalypse.
432381497123667968	2014-02-08 21:12:36	Me: I need to move from the couch before I get bed sores. #snowpocalypse #pdx #snowlandia
432382148968861697	2014-02-08 21:15:12	It's a #snowpocalypse slumber party with @therealbrettski @AustinKuck @frankl1n @tyfrith. Watching #Sochi2014 and playing #settlers
432383020511674369	2014-02-08 21:18:40	RT @verbz: Snow killed the show so tonight @itsTOPE & I recorded a special Dilla Snowpocalypse episode of Crate Diggers. All Dilla vinyl
432383071698964480	2014-02-08 21:18:52	Snowpocalypse: day 3. Cabin fever is setting in and I can't stop meowing the GoT & Buffy themes. I may not make it 'til morning.
432383085284319233	2014-02-08 21:18:55	Basically I've spent my birthday tweeting weather reports. Should have brought books home from office to read. #pdxtst #snowpocalypse
432383118352187393	2014-02-08 21:19:03	Snowpocalypse is real out here. Portland shutting down for reals.
432383311478935553	2014-02-08 21:19:49	You guys! I love ice skating! Who want to go once snowpocalypse is over? #Olympics2014
432383844009132032	2014-02-08 21:21:56	Digging out the car. #salemor #snowpocalypse #sjnow @ Statesman Journal http://t.co/t3BxOX8zeq
432383992177111040	2014-02-08 21:22:31	Icicles! #snowpocalypse http://t.co/UDDHx2nqMd
432384092856791040	2014-02-08 21:22:55	Spending the night at home building Ikea furniture.. Thanks #snowpocalypse for helping me get stuff done!
432385050940690433	2014-02-08 21:26:44	I'm going outside. Because they told me not to. #snowpocalypse
432385316754685953	2014-02-08 21:27:47	Warning in Portland: Stay inside. Do Not Travel. Hazardous road conditions. ðŸ˜³â„ï¸ #eek #snowpocalypse
432385413643120640	2014-02-08 21:28:10	#ZOMBIELAND #SMARTIES #MACARONI SALAD AND #COFFEE OMG YESSSS #SNOWPOCALYPSE #WINNER
432385416608501760	2014-02-08 21:28:11	I may just be really high but how good does this look...#snowedin #snowpocalypse http://t.co/mFdO3nl6cv
432385435579322368	2014-02-08 21:28:15	Frozen window. Lake Oswego stained glass at its finest. #snowpocalypse http://t.co/tQ8z2Dt2Vq
432385496552312833	2014-02-08 21:28:30	Using the snow to our advantage. Cheers! #sokolblosser #portland #snowpocalypse http://t.co/6Ka4MwEqmH
432385509235888130	2014-02-08 21:28:33	#SnowPocalypse Electro Jams @ Alice Coltrane Memorial Coliseum and Wazoo http://t.co/2nIJAfCxyG
432385756167159808	2014-02-08 21:29:32	Got tired of being at home. #snowpocalypse http://t.co/dsV9NGiovs
432385802321297409	2014-02-08 21:29:43	Post snow day fun #themsocksdoe #snowpocalypse http://t.co/A4J6nIcJKl
432386160858386433	2014-02-08 21:31:08	RT @klintron: Snowpocalypse 2.0, day three. I bet there are a ton of really shitty TaskRabbit gigs available right now.
432386202495635456	2014-02-08 21:31:18	#snowpocalypse day 2. Again, only leaving for good. hkaten @ Tilt http://t.co/GQbhakaHK7
432386352466780160	2014-02-08 21:31:54	RT @klintron: Snowpocalypse 2.0, day three. I bet there are a ton of really shitty TaskRabbit gigs available right now.
432386468154052608	2014-02-08 21:32:22	Welp. now I'm tipsy in a Plaid Pantry. BUY ALL THE SNACKS #snowpocalypse
432386724950724608	2014-02-08 21:33:23	#snowpocalypse day 2. Again, only leaving for food. hkaten #fattiez @ Tilt http://t.co/nONzfLnxvI
432387324219883520	2014-02-08 21:35:46	It really is the Snowpocalypse. All forms of public transportation are shut down and the city is urging people to stay out of the streets...
432387382847873025	2014-02-08 21:36:00	Snowpocalypse = guilt free Saturday night robocop 2 viewing. Thanks, El NiÃ±o. http://t.co/zGuqKPj5nQ
432387808880111617	2014-02-08 21:37:41	From yesterday but this is what my neighborhood looks like right now #snowpocalypse #snowlandia #snow http://t.co/yCaPMpctt6
432388152871772161	2014-02-08 21:39:03	Tonight snowpocalypse is becoming icepocalypse.
432390435139375106	2014-02-08 21:48:07	Bacon breakfast. Snowshoeing. Sledding. Pot roast. Hot tubbing. SW PDX family + friends. Snowpocalypse day two. Winning.
432390486746095616	2014-02-08 21:48:20	sssnnnnnnk - can of beer #snowlandia #snowpocalypse #pdxtst
432391589701242881	2014-02-08 21:52:43	RT @klintron: Snowpocalypse 2.0, day three. I bet there are a ton of really shitty TaskRabbit gigs available right now.
432392208784711680	2014-02-08 21:55:10	Really jealous of all the people skiing down the streets today. #snowpocalypse
432392795119026176	2014-02-08 21:57:30	I picked a lovely weekend to visit #Portland. Triple #snowpocalypse! Actually quite lovely if you don't have to go anywhere or do anything.
432393789420756993	2014-02-08 22:01:27	Precisely why I'll never run outside when there's snow on the streets. Nice flash jackets tho. #pdx #snowpocalypse http://t.co/X5AARt9mwM
432394820045516801	2014-02-08 22:05:33	Rain, frozen. #portland #snowpocalypse #ice #portland # http://t.co/kAjS3j5Cur
432394859799150592	2014-02-08 22:05:42	#PDX Snowpocalypse 2014 + freezing rain https://t.co/EZ025kvb7G
432395192717426688	2014-02-08 22:07:02	RT @BrasserieM: We are closed again today! Tentatively gonna open tomor at 4pm for happy hr. #snowpocalypse continues Stay warm #pdx http:/â
432395300116758529	2014-02-08 22:07:27	Why the hell haven't I made a blanket fort and drank under it yet?! #snowpocalypse
432395612621770752	2014-02-08 22:08:42	Attention: Nob Hill Bar & Grill has run out of ranch. #pdxemergency #snowpocalypse
432395815861387264	2014-02-08 22:09:30	Late night hoops in the #snowpocalypse @ Couch Park http://t.co/pmV5DljpOQ
432395963022725120	2014-02-08 22:10:05	Mr Red Cheeks. #portland #snowday #snowpocalypse http://t.co/0b722fXsCa
432396024733122561	2014-02-08 22:10:20	#snowpocalypse has ended only to be replaced by #icepocalypse... http://t.co/KBDIj8sTbx
432396671709085696	2014-02-08 22:12:54	Ice Ninjas: Frozen Shuriken Duels! #pdx #snowpocalypse http://t.co/rZ2Hn8VdUp
432396773953245185	2014-02-08 22:13:19	RT @tcraighenry: Attention: Nob Hill Bar & Grill has run out of ranch. #pdxemergency #snowpocalypse
432397209150033920	2014-02-08 22:15:02	Woke up, netflix, eat, netflix, nap, netflix, sleep. #repeat #snowpocalypse
432398971705630720	2014-02-08 22:22:03	RT @trinhjsn: Woke up, netflix, eat, netflix, nap, netflix, sleep. #repeat #snowpocalypse
432399264262545408	2014-02-08 22:23:12	University Park United Methodist Church, Sunnyside United Methodist Church cancel Sunday services http://t.co/R8tgylN2cD #snowpocalypse
432399732023898112	2014-02-08 22:25:04	My car is one giant red ice cube... #snowpocalypse no #icepocalypse
432400118008918017	2014-02-08 22:26:36	It's like the #snow has a #chocolate #hardshell. #portland #snowpocalypse #freezingrainisdumb
432400246178447360	2014-02-08 22:27:06	The only thing I currently have to look forward to is what I'm going to eat next. #snowpocalypse #bearproblems
432400460977565696	2014-02-08 22:27:58	We aren't even out of beer yet, I'm a snowpocalypse prepper. @ The Coxy Pario http://t.co/AsHQcYXkeW
432400835763773440	2014-02-08 22:29:27	RT @klintron: Snowpocalypse 2.0, day three. I bet there are a ton of really shitty TaskRabbit gigs available right now.
432401051384176640	2014-02-08 22:30:18	#snowpocalypse #SnowStormProblems #snowday2014 http://t.co/DYj1JNWIeb
432401076009320448	2014-02-08 22:30:24	#snowpocalypse continues to scare entire city. http://t.co/ICboY29ctc
432401117712879617	2014-02-08 22:30:34	Top story: What's #OpenInPDX During Snowpocalypse, Day Two? - Snowpocalypse, Paâ€¦ http://t.co/BCyNoW6v1h, see more http://t.co/lQzw3EEa0N
432401121978494976	2014-02-08 22:30:35	Couch Park mentioned again: http://t.co/nZZSdgKE08 - RT @JonShaw22 Late night hoops in the #snowpocalypse @ Couch Park http://t.co/pmV5Dl...
432401336412692480	2014-02-08 22:31:26	Made a badass sled train today! #snowpocalypse #snowday http://t.co/DxGpyzIouQ
432401440061927424	2014-02-08 22:31:51	I just cleaned my room. Somebody save me. #snowpocalypse
432401502435823616	2014-02-08 22:32:06	Well that explains all the snow #snowpocalypse #portland http://t.co/3krjKUkvOW
432401797399859200	2014-02-08 22:33:16	@filla_dilla Early onset cabin fever? :) watching 'The Shining' with that meal? #snowlandia #icelandia #snowpocalypse #pdx
432401929981800448	2014-02-08 22:33:48	@davidlucio @LynestaWoW @RikkuGrape @DarkainMX @meepygirl @Feoranna @apocalypticash I called it on Thursday man its the SNOWPOCALYPSE!
432402067156520960	2014-02-08 22:34:21	the dream of snow is alive in portland.. #snowlandia #snowpocalypse
432402119912873984	2014-02-08 22:34:33	When in doubt, work out. #snowedin #snowpocalypse #portland http://t.co/4i3T0Ubpgi
432402282085224448	2014-02-08 22:35:12	RT @tcraighenry: Attention: Nob Hill Bar & Grill has run out of ranch. #pdxemergency #snowpocalypse
432402396925288448	2014-02-08 22:35:39	RT @_mai_iam_: The only thing I currently have to look forward to is what I'm going to eat next. #snowpocalypse #bearproblems
432402426448969728	2014-02-08 22:35:46	RT @rebjacobson: "You hopped on very athletically!" â€”No. 6 driver. @TrimetDiaries #snowpocalypse
432402480987516928	2014-02-08 22:35:59	RT @YetiGT: @davidlucio @LynestaWoW @RikkuGrape @DarkainMX @meepygirl @Feoranna @apocalypticash I called it on Thursday man its the SNOWPOCâ
432403180236718080	2014-02-08 22:38:46	RT @tcraighenry: Attention: Nob Hill Bar & Grill has run out of ranch. #pdxemergency #snowpocalypse
432403627466964992	2014-02-08 22:40:33	RT @tcraighenry: Attention: Nob Hill Bar & Grill has run out of ranch. #pdxemergency #snowpocalypse
432404020712321024	2014-02-08 22:42:06	Oh, cool. Powerâ€™s out and itâ€™s 28 degrees out. And it wonâ€™t be fixed for at least 3 hours. Cool. #snowpocalypse
432404228951121920	2014-02-08 22:42:56	RT @tcraighenry: Attention: Nob Hill Bar & Grill has run out of ranch. #pdxemergency #snowpocalypse
432404258265120768	2014-02-08 22:43:03	Stupid #snowpocalypse ... there's a reason I don't optionally live where it's snowy ðŸ˜‘
432404661312569344	2014-02-08 22:44:39	@alamedabrewing #partners #maltball2014 #blackbearstout during #snowpocalypse http://t.co/77NnJa6dE4
432404881866240000	2014-02-08 22:45:32	Watching the ice portion of #snowpocalypse 2014 unfold #icicles #pdxtst http://t.co/MUAde5ieVr
432407904033841154	2014-02-08 22:57:32	@swpdx Sad that #StartUpWeekend was canceled due to #snowpocalypse but adjusting and looking forward to hearing the new date! Stay Warm!
432408163883548672	2014-02-08 22:58:34	RT @pdxelizabeth: #snowpocalypse has ended only to be replaced by #icepocalypse... http://t.co/KBDIj8sTbx
432408444692201473	2014-02-08 22:59:41	I'm a prisoner in my own apartment #snowpocalypse #portlandsnow
432409281409720320	2014-02-08 23:03:01	Okay, getting off twitter. Eating up my battery. #snowpocalypse
432409291249557504	2014-02-08 23:03:03	Northern Oregon could have hosted the Winter Olympics #pdx #snowpocalypse #WinterOlympics
432410228387098624	2014-02-08 23:06:46	Drive across Portland in the #snowpocalypse and what do we get? 2 FREE BUCKETS OF DOIGHNUTS FROM VOODOO http://t.co/7tNsc1VBFL
432410548051795968	2014-02-08 23:08:03	@thecrims0nmamba they put up a sign that said closing early due to snowpocalypse.
432410595531313152	2014-02-08 23:08:14	Gathered up my candles and fire, got my DS charging, and fresh batteries in the flashlights. Bring on the 48 hour ice storm. #snowpocalypse
432411073291886592	2014-02-08 23:10:08	Sochi Olympics ain't shit #pdx #snowpocalypse http://t.co/MK9luz0Ek8
432411150966210561	2014-02-08 23:10:26	Oh god don't even go outside! Noting but a sheet of ice. Couldn't even walk downstairs to the convenience store. #snowlandia #snowpocalypse
432411934936547328	2014-02-08 23:13:33	The streets of Portland have turned into icy creme brÃ»lÃ©e #snowpocalypse #pdx #portland @ Woodlawn Park http://t.co/yF0FsoJ3Tq
432412215035977728	2014-02-08 23:14:40	RT @thoughtcriminal: #PDX Snowpocalypse 2014 + freezing rain https://t.co/EZ025kvb7G
432412647422951424	2014-02-08 23:16:23	Taking this home the hard way. Worth it. #trekking #snowpocalypse #notdeadguy http://t.co/6cnbX8yUGN
432414600962007040	2014-02-08 23:24:09	The #snowpocalypse continues in Portland http://t.co/pH94V1GecT
432415102159958016	2014-02-08 23:26:08	@tcraighenry oh no, but what will the white people dip their everything in? #pdxemergency #snowpocalypse
432415127384907777	2014-02-08 23:26:14	Professional ice-cavator shares his tips & tricks for harvesting "white gold" #pdx #snowpocalypse http://t.co/MIiYgtgxjw
432415351478173696	2014-02-08 23:27:08	Snowpocalypse day #3 by queenishgreen http://t.co/nDzTcxh1kj â€¢... http://t.co/LJtXr3d6RH http://t.co/0JmatGIbng
432416059648258048	2014-02-08 23:29:57	Can you say passed out?? Too much fun in snow. :-) #snowpocalypse #portlandsnow #westie #tiredpup http://t.co/BkU5fN0dJB
432416569180696576	2014-02-08 23:31:58	RT @jesvicious77: The streets of Portland have turned into icy creme brÃ»lÃ©e #snowpocalypse #pdx #portland @ Woodlawn Park http://t.co/yF0F
432417289225641984	2014-02-08 23:34:50	I elbowed this utility box and it became arts! (Of an eye.) #pdx #snowpocalypse http://t.co/UmXhJFJJZ5
432418369090748419	2014-02-08 23:39:07	Snow selfie during the great northwest snowpocalypse! http://t.co/S3c1U2Nb4r
432418980246978560	2014-02-08 23:41:33	Stay warm and safe this weekend friends and fam! #snowpocalypse #pdx
432419594868097025	2014-02-08 23:44:00	Alfonso CuarÃ³n presents: Gravity #pdx #snowpocalypse http://t.co/TsdozrzY9x
432419651369193472	2014-02-08 23:44:13	Between LC #snowpocalypse and the #olympics my life is full of so many rich white kids playing in the snow right now.
432420475222765570	2014-02-08 23:47:29	Enjoying the snow with my love! #snowday2014 #snowday #snowpocalypse #snowp# #portlandsnow #Portland #Portland http://t.co/Efe1th9yuj
432421169606565888	2014-02-08 23:50:15	Can u tell it's frozen? #snowpocalypse in Oregon City ðŸ˜â„ï¸ http://t.co/9uVvr72WWT
432421323306848256	2014-02-08 23:50:52	"Temperature stays put all night. So... The ice stays put all night." -The Weatherman. #pdxsnow #snowpocalypse
432421392693223424	2014-02-08 23:51:08	RT @marymaeg: Between LC #snowpocalypse and the #olympics my life is full of so many rich white kids playing in the snow right now.
432421548926828544	2014-02-08 23:51:45	@gracelynsmith77 DUDE! I've been stranded not driving for 3 DAYS!!! My car is covered with ice... #snowpocalypse
432422865577586688	2014-02-08 23:56:59	@tomfite well, this is only the second snowpocalypse since I've lived here. The fun part is to see all the locals panic.
432423054782648320	2014-02-08 23:57:44	#Dance classes cancelled this Sunday due to the #snowpocalypse in #pdx. (I'm not skiing to Tigard. Or ice skating.) http://t.co/Lmct4hR1UB
432423333699653635	2014-02-08 23:58:51	Maybe now is the time to pursue the dream of becoming a bobsled champ? #portland #icepocalypse #snowpocalypse http://t.co/VOLpQIEXLI
432423759753261056	2014-02-09 00:00:33	Ahhh, snow boobs!! #Portland #snowpocalypse #boobs http://t.co/AvD9md6yzi
432423770721370112	2014-02-09 00:00:35	Photo: Ahhh, snow boobs!! #Portland #snowpocalypse #boobs http://t.co/i6oCi6n74D
432425381967044608	2014-02-09 00:06:59	S/o to my subaru for making these icy streets it's bitch. #snowpocalypse
432426573988249602	2014-02-09 00:11:43	Snowpocalypse, Blazers, Timbers and more: Oregonian photos of the week: Portland was taken by storm this week ... http://t.co/9V6Z3pdyX2
432426575519158274	2014-02-09 00:11:44	Snowpocalypse, Blazers, Timbers and more: Oregonian photos of the week http://t.co/pahNOrdwSm #RCTID #timbers
432426998170791936	2014-02-09 00:13:25	My walking is ceased by #snowpocalypse RT @OMGFacts In the average lifetime, a person will walk the equivalent of 5 times around the equator
432427014188847105	2014-02-09 00:13:28	I really miss downtown and driving. #firstworldproblems I just want to go take pictures. :( #snowpocalypse #shutportlanddown
432427601101987841	2014-02-09 00:15:48	RT @marymaeg: Between LC #snowpocalypse and the #olympics my life is full of so many rich white kids playing in the snow right now.
432427781360590848	2014-02-09 00:16:31	@shellimouto if I had been forewarned of the Snowpocalypse I would have heellllaaaaa made sure I was gonna be snowed in with you guys ðŸ˜­(ð
432429833176350720	2014-02-09 00:24:41	Day 3 of Snowpocalypse. The coeds' supplies are dwindling & I fear the break in morale when they grow hungry... http://t.co/O5H1X0ev0Z
432429954555330561	2014-02-09 00:25:10	RT @pdxnewsnow: Snowpocalypse, Blazers, Timbers and more: Oregonian photos of the week: Portland was taken by storm this week ... http://t.â
432430089913896961	2014-02-09 00:25:42	Snowpocalypse, Blazers, Timbers and more: Oregonian photos of the week: Portland was taken by storm this week as... http://t.co/rXcDnuw4iU
432431100984426496	2014-02-09 00:29:43	@skywaker9 blame it on the #snowpocalypse
432431703026458625	2014-02-09 00:32:06	I can tell it's a #snowpocalypse b/c there was just a comic con in PDX but we're all still tweeting about snow instead.
432434040633688065	2014-02-09 00:41:24	Would a plastic garbage bag be a good substitute for a sled? #collegeproblems #snowpocalypse #honestquestion
432434975690854400	2014-02-09 00:45:07	RT @emoglasses: Sochi Olympics ain't shit #pdx #snowpocalypse http://t.co/MK9luz0Ek8
432434993214672897	2014-02-09 00:45:11	RT @emoglasses: Professional ice-cavator shares his tips & tricks for harvesting "white gold" #pdx #snowpocalypse http://t.co/MIiYgtgxjw
432435011191451648	2014-02-09 00:45:15	RT @emoglasses: Alfonso CuarÃ³n presents: Gravity #pdx #snowpocalypse http://t.co/TsdozrzY9x
432435141533638656	2014-02-09 00:45:46	RT @emoglasses: Ice Ninjas: Frozen Shuriken Duels! #pdx #snowpocalypse http://t.co/rZ2Hn8VdUp
432439888877592576	2014-02-09 01:04:38	That long up hill walk at 1am... After you got yourself stuck #oops #snowpocalypse #snomaggedon #snowshame http://t.co/viHdC3Rp74
432440467024666624	2014-02-09 01:06:56	â€¦And we have power again. Phew. #snowpocalypse
432442664068608000	2014-02-09 01:15:40	I love that someone built a #snowman on the police car. #snowpocalypse #pdx #winterwalk @ Washingtonâ€¦ http://t.co/m6dA4tj9u6
432446648804188160	2014-02-09 01:31:30	And the snow started back up. Snowpocalypse day 2, pdx via Facebook http://t.co/QqrDp7bJxC http://t.co/qmimzqOOIz
432446865746173952	2014-02-09 01:32:21	Ice Ninja Frozen Shuriken Duels: not without the occasional flesh wound #pdx #snowpocalypse http://t.co/8fLn3WAfgv
432451884318605312	2014-02-09 01:52:18	Tomorrow might be a good day for a snowy photo shoot with my kids before the #snowpocalypse comes to an end!
432452843761451008	2014-02-09 01:56:07	RT @trinhjsn: Woke up, netflix, eat, netflix, nap, netflix, sleep. #repeat #snowpocalypse
432453815191605248	2014-02-09 01:59:58	I've eaten 3/4 of a german chocolate cake by myself since Friday and yet i feel so empty #snowpocalypse #ballin #comedy
432453815967571968	2014-02-09 01:59:58	In case anyone missed it, our Feb. 9 events are cancelled as @Portland_State is closed for another #snowday . #snowpocalypse #snowlandia
432454436544192512	2014-02-09 02:02:26	RT @verbz: Snow killed the show so tonight @itsTOPE & I recorded a special Dilla Snowpocalypse episode of Crate Diggers. All Dilla vinyl
432456067050528768	2014-02-09 02:08:55	#snowpocalypse #athomewiththekittied http://t.co/Lpifx09VHe
432460011990552576	2014-02-09 02:24:36	#snowpocalypse #pdx #concert http://t.co/623gE6R7CI
432487297359958017	2014-02-09 04:13:01	I predict this today in #pdxtraffic. #Snowpocalypse http://t.co/mBfJIkvTfR
432520208750632960	2014-02-09 06:23:48	Anybody else being kept awake by the sound of intermittent ice falling? #snowpocalypse #pdx #snowlandia #fb
432521471832104960	2014-02-09 06:28:49	Beautiful, ice-covered japanese maple in #PDX this morning. #snowpocalypse #2014 http://t.co/3E19ppppTm
432531475271917568	2014-02-09 07:08:34	RT @PdxPipeline: Escape the Snowpocalypse! Our friends at @EastBurn are open now with drink specials incl. $2 off hot boozy drinks! http://â
432533323378741248	2014-02-09 07:15:55	Never seen #PortlandAerialTram run all night before, I'm guessing they're trying to prevent ice from forming on the lines #snowpocalypse
432534171890614272	2014-02-09 07:19:17	Good morning Oak Knoll fans, the tasting room will be closed again today. #snowday #snowpocalypse #snowmageddon2014 #snowballfight
432535161847021568	2014-02-09 07:23:13	@snebunny #snowlandia #icelandia #snowpocalypse #pdx exactly! I've got to get out today!
432536877648719872	2014-02-09 07:30:02	RT @Oakknollwinery: Good morning Oak Knoll fans, the tasting room will be closed again today. #snowday #snowpocalypse #snowmageddon2014 #snâ
432537628622073856	2014-02-09 07:33:01	#day3 #icelandia #snowlandia #snowpocalypse http://t.co/cKiw75DO43
432538551474204672	2014-02-09 07:36:41	The world if covered in crystal #snowpocalypse #pdx http://t.co/mdYavHAbfG
432540896236949505	2014-02-09 07:46:00	Frosted #PDX. #snowpocalypse http://t.co/umTphHXc15
432541404502315008	2014-02-09 07:48:01	We are closed today... Open tomorrow. #snowpocalypse #snowlandia #icestorm
432542184290521088	2014-02-09 07:51:07	RT @KernsKitchenPDX: We are closed today... Open tomorrow. #snowpocalypse #snowlandia #icestorm
432543038737350656	2014-02-09 07:54:31	Day 4 of snowpocalypse. #WalkingDeadMarathon
432543062963666944	2014-02-09 07:54:37	@KGWNickAllard Not even safe to walk on this ice let alone run. I'm making it a day off. Sipping coffee, watching #snowpocalypse coverage
432543768114237440	2014-02-09 07:57:25	I figured I would share a sexy snow bunny since its snowpocalypse here in Portland oregon!!!-meko http://t.co/enzFBdyNIC
432544333409955840	2014-02-09 07:59:40	We will be CLOSED today due to the icy situation outside. Hoping things are back to normal tomorrow! #snowpocalypse
432544439819436032	2014-02-09 08:00:05	We have heat, water, and plenty of food and don't have to try to get to work today. Feeling pretty lucky! #snowpocalypse
432545663788654592	2014-02-09 08:04:57	The roads on the morning of #snowpocalypse day 4 have a certain icy quality about them. http://t.co/907B3FQfmG
432545987089809408	2014-02-09 08:06:14	I haven't showered since Thursday. #snowpocalypse
432547534976733184	2014-02-09 08:12:23	I'm surprised the snow didn't melt last night. #snowpocalypse
432547937475108865	2014-02-09 08:13:59	Portland's snowpocalypse was all fun and games until the herb gardens froze over. #doomsday #riot #BouquetGarni http://t.co/jy2BbHia2n
432548006097715200	2014-02-09 08:14:15	Still pretty snowy! I just received an emergency alert on my cell telling me not to leave my house! #snowpocalypse http://t.co/VJpIK86rvk
432548042638913537	2014-02-09 08:14:24	Day #4 of snowpocalypse & this is the first time I get this. Must be bad out. http://t.co/QcpZ2aq4SX
432548184510828544	2014-02-09 08:14:58	Wow #snowpocalypse is getting serious. Received network wide phone alert telling people to keep their asses off the roads and stay home.
432548698875117569	2014-02-09 08:17:00	Okay, what did that emergency alert say? I dismissed it thinking it was my alarm. #snowpocalypse #portlandsnow
432548876004765696	2014-02-09 08:17:43	#pdxtundra2014 #snowpocalypse #snowmageddon2014 http://t.co/ZhFUjNUdiy
432548945236344832	2014-02-09 08:17:59	#snowpocalypse #portland #pdx http://t.co/r69lxZWK7e
432549049267257345	2014-02-09 08:18:24	ah snowlamia, snowpocalypse, snowmageddon, snowlandia. still.
432549180469694464	2014-02-09 08:18:55	Stay warm, #PDX. #snowpocalypse #2014 http://t.co/Io5sB0YLUY
432549301940543489	2014-02-09 08:19:24	If the forecast is even close, we'll be out of lockdown mode soon. #snowpocalypse I hardly knew ye!
432549551082176512	2014-02-09 08:20:24	Sidewalks made of ice make me an awesome dancer. #snowpocalypse #moonwalk #oldsoftshoes
432550448655249408	2014-02-09 08:23:58	So this is a thing that just happened... #snowpocalypse #pdx #lookslikeimnotgoingtothestudygrouptodayâ€¦ http://t.co/LcZsIDZphZ
432552161549897728	2014-02-09 08:30:46	RT @SokolBlosser: Our Tasting Room will remain closed tomorrow (February 9). We'll open again once conditions are better. #snowpocalypse
432552332719431680	2014-02-09 08:31:27	â€œ@TheHopfather: Well ok then. I guess it really is a #snowpocalypse. #severealerts http://t.co/A9d7bjsAK3â€ Yes it is.
432553077594259458	2014-02-09 08:34:24	Still stranded in NE. If someone wants to brave the elements to come visit me I would be so happy! #lonely #snowpocalypse #hungry
432554811708284928	2014-02-09 08:41:18	#snowpocalypse day 3. http://t.co/hXm56bUUfG
432555218698788864	2014-02-09 08:42:55	Snowpocalypse wins again. House Church is now canceled due to Ali's stairs being an ice rink. I think it's still... http://t.co/3KidjlRfAI
432555300357275648	2014-02-09 08:43:14	Really? We're calling it Snowpocalypse? Really PortlandÂ¿Â¿
432556198701711360	2014-02-09 08:46:48	First episode of new #youtube video series later today! Guess I'll be watching a ton of videos due to the #snowpocalypse....
432556240317587458	2014-02-09 08:46:58	And the #snowpocalypse continues. http://t.co/HemBOCUNEd
432556284710117376	2014-02-09 08:47:09	California Jogger eats shit after Portland snowstorm interview @pdxproblems #snowpocalypse #hilarious http://t.co/Xjxqai4uDd
432556639678242816	2014-02-09 08:48:34	The newest development in the snowpocalypse - I had to cancel my wax appointment #eyebrowgameweak
432557898649333760	2014-02-09 08:53:34	Freezing Rain. #snowpocalypse #icestorm #pdx #portland #icepocalypse http://t.co/87gqWszOYe http://t.co/Iajwzb4g3g
432558327252258816	2014-02-09 08:55:16	Current mood: #snowpocalypse #Portland http://t.co/UoIE1R64B5
432558653997318145	2014-02-09 08:56:34	â„ï¸"The dream of a white winter is alive in Portland."â„ï¸ #snowmaggedon #snowpocalypse #pdxtundra2014â€¦ http://t.co/dAzmI8ytgC
432560464468250624	2014-02-09 09:03:45	Well #Portland loves #Sochi2014 #SochiProblems #Olympics2014 #snowpocalypse http://t.co/gDNHDQ53Kz
432560651144151040	2014-02-09 09:04:30	I am a little surprised no one has a dog sled team up and running in Portland's #snowpocalypseÂ #SnowmageddonÂ 
432560659830542336	2014-02-09 09:04:32	RT @ohitsroodie: Well #Portland loves #Sochi2014 #SochiProblems #Olympics2014 #snowpocalypse http://t.co/gDNHDQ53Kz
432561543046107136	2014-02-09 09:08:03	I'm tired of "Snowpocalypse." Can't we come up with a better term for these events? I propose "The Widowmaker."
432562110384451585	2014-02-09 09:10:18	Elderly neighbors asked me to hold off shoveling their driveway...they wanted an excuse to not go to church. #pdx #snowpocalypse
